Name1,Name2,Co-mentions,Average Sentiment
Nicholas Kipkorir Kimeli,Artur Dalaloyan,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Greysia Polii,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Georgii Zantaraia,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Reika Utsugi,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Bruce Springsteen,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Joana Heidrich,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Julia Grosso,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Yulimar Rojas,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Anouk Vergé-Dépré,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Sun Yingsha,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Lilly King,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Sarah Sponcil,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Miltiadis Tentoglou,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Karla Borger,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Carlos Soler,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Hailey Hernandez,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Richard Andre Ordemann,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Katrina Lehis,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Julio Rodriguez,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Justyna Swiety-Ersetic,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Peres Jepchirchir,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Filippo Ganna,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Sena Irie,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Brad Tandy,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Jia Liu,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Viktor Axelsen,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Xie Siyi,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Andrew Capobianco,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Svetlana Kolesnichenko,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Alex Walsh,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Bronte Campbell,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Marie Ronningen,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Keni Harrison,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Hugues Obry,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Wang Chi-lin,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Lukas Rohan,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Michael Hixon,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Marjorie Gestring,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Emma McKeon,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Jang Woo-jin,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Rafael Bogaerts,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Sun Yiwen,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Bruna de Paula,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Helene Naess,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Regan Smith,8,0.4293812272159423
Nicholas Kipkorir Kimeli,De Grasse,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Himawari Akaho,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Kyle Blignaut,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Andre De Grasse,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Shannon Miller,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Mohamed Tindouft,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Jasmine Camacho-Quinn,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Imam Khataev,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Pawel Kolodzinski,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Natalia Partyka,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Adrienne Lyle,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Denis Ablyazin,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Simone Consonni,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Anastasiya Savchuk,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Sergei Semenov,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Maksim Nedasekau,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Lee Yang,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Neha Goyal,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Dusan Domovic Bulut,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Eleanor Harvey,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Blake Pieroni,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Haleigh Washington,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Choi Hyo-joo,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Dan Gable,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Alberto Ginés López,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Saya Sakakibara,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Zhong Tianshi,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Timo Boll,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Hebert Sousa,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Adrian Gavira Collado,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Valarie Allman,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Lamont Marcell Jacobs,8,0.4293812272159423
Nicholas Kipkorir Kimeli,Marta Fiedina,8,0.4293812272159423
Gable Steveson,Alessandro Velotto,8,0.4293812272159423
Gable Steveson,Daniel Jervis,8,0.4293812272159423
Gable Steveson,Mercy Moim,8,0.4293812272159423
Gable Steveson,Miho Nonaka,8,0.4293812272159423
Gable Steveson,Sergey Ponomaryov,8,0.4293812272159423
Gable Steveson,Mykhailo Romanchuk,8,0.4293812272159423
Gable Steveson,Alix Klineman,8,0.4293812272159423
Gable Steveson,Arisa Higashino,8,0.4293812272159423
Gable Steveson,Jorge Ureña,8,0.4293812272159423
Gable Steveson,Ferguson Rotich,8,0.4293812272159423
Gable Steveson,Annie Lazor,8,0.4293812272159423
Gable Steveson,Meg Harris,8,0.4293812272159423
Gable Steveson,Bowen Becker,8,0.4293812272159423
Gable Steveson,"Armand ""Mondo"" Duplantis",8,0.4293812272159423
Gable Steveson,Lara González Ortega,8,0.4293812272159423
Gable Steveson,Raevyn Rogers,8,0.4293812272159423
Gable Steveson,Ryo Kiyuna,8,0.4293812272159423
Gable Steveson,Marcus Fernaldi Gideon,8,0.4293812272159423
Gable Steveson,David Belyavskiy,8,0.4293812272159423
Gable Steveson,Hou Zhihui,8,0.4293812272159423
Gable Steveson,Apriyani Rahayu,8,0.4293812272159423
Gable Steveson,Lilia Akhaimova,8,0.4293812272159423
Gable Steveson,Kaylene Corbett,8,0.4293812272159423
Gable Steveson,Milan Aleksić,8,0.4293812272159423
Gable Steveson,Muhammad Shah Firdaus Sahrom,8,0.4293812272159423
Gable Steveson,Evangelia Papazoglou,8,0.4293812272159423
Gable Steveson,Frazer Clarke,8,0.4293812272159423
Gable Steveson,Lukasz Przybytek,8,0.4293812272159423
Gable Steveson,Viktoria Listunova,8,0.4293812272159423
Gable Steveson,Jason Kenny,8,0.4293812272159423
Gable Steveson,Diana Taurasi,8,0.4293812272159423
Gable Steveson,Julia Sude,8,0.4293812272159423
Gable Steveson,Cristina Chirichella,8,0.4293812272159423
Gable Steveson,Sofya Velikaya,8,0.4293812272159423
Gable Steveson,Flora Pasztor,8,0.4293812272159423
Gable Steveson,Zhang Changning,8,0.4293812272159423
Gable Steveson,Alberto Gaitero Martin,8,0.4293812272159423
Gable Steveson,Jiri Prskavec,8,0.4293812272159423
Gable Steveson,Mickael Mawem,8,0.4293812272159423
Gable Steveson,Ana Paula Rodrigues Belo,8,0.4293812272159423
Gable Steveson,Huang Dongping,8,0.4293812272159423
Gable Steveson,Gregorio Paltrinieri,8,0.4293812272159423
Gable Steveson,Luis Javier Mosquera Lozano,8,0.4293812272159423
Gable Steveson,OlympicsJill Biden,6,0.4313369744630473
Gable Steveson,Florian Wellbrock,8,0.4293812272159423
Gable Steveson,Atsunori Inaba,8,0.4293812272159423
Gable Steveson,Gustavo Nunez,8,0.4293812272159423
Gable Steveson,Mohamed Hammed,8,0.4293812272159423
Gable Steveson,Firdovsi Farzaliyev,8,0.4293812272159423
Gable Steveson,Tomokazu Harimoto,8,0.4293812272159423
Gable Steveson,Nikola Dedović,8,0.4293812272159423
Gable Steveson,Lorenzo Zazzeri,8,0.4293812272159423
Gable Steveson,Edgar Cheung,8,0.4293812272159423
Gable Steveson,Jessica Learmonth,8,0.4293812272159423
Gable Steveson,Svetlana Romashina,8,0.4293812272159423
Gable Steveson,Adam Ondra,8,0.4293812272159423
Gable Steveson,Tatjana Schoenmaker,8,0.4293812272159423
Gable Steveson,Isaiah Jewett,8,0.4293812272159423
Gable Steveson,Oleksandr Khyzhniak,8,0.4293812272159423
Gable Steveson,Rikuya Hoshino,8,0.4293812272159423
Gable Steveson,Stanislav Pozdniakov,8,0.4293812272159423
Gable Steveson,Meisam Salehi,8,0.4293812272159423
Gable Steveson,Koki Saito,8,0.4293812272159423
Gable Steveson,OlympicsLydia Jacoby's,5,0.4227282431847579
Gable Steveson,Eray Samdan,8,0.4293812272159423
Gable Steveson,Kevin Sanjaya Sukamuljo,8,0.4293812272159423
Gable Steveson,Humberto Mansilla,8,0.4293812272159423
Gable Steveson,Zach Apple,8,0.4293812272159423
Gable Steveson,Bekzad Nurdauletov,8,0.4293812272159423
Gable Steveson,Kelsey Plum,8,0.4293812272159423
Gable Steveson,Dallas Escobedo,8,0.4293812272159423
Gable Steveson,Park Hae-min,8,0.4293812272159423
Gable Steveson,Katie McLaughlin,8,0.4293812272159423
Gable Steveson,Zheng Saisai,8,0.4293812272159423
Gable Steveson,Katinka Hosszú,8,0.4293812272159423
Gable Steveson,Mourad Aliev,8,0.4293812272159423
Gable Steveson,Sorribes Tormo,8,0.4293812272159423
Gable Steveson,Artur Dalaloyan,8,0.4293812272159423
Gable Steveson,Greysia Polii,8,0.4293812272159423
Gable Steveson,Georgii Zantaraia,8,0.4293812272159423
Gable Steveson,Reika Utsugi,8,0.4293812272159423
Gable Steveson,Bruce Springsteen,8,0.4293812272159423
Gable Steveson,Joana Heidrich,8,0.4293812272159423
Gable Steveson,Julia Grosso,8,0.4293812272159423
Gable Steveson,Yulimar Rojas,8,0.4293812272159423
Gable Steveson,Anouk Vergé-Dépré,8,0.4293812272159423
Gable Steveson,Sun Yingsha,8,0.4293812272159423
Gable Steveson,Lilly King,8,0.4293812272159423
Gable Steveson,Sarah Sponcil,8,0.4293812272159423
Gable Steveson,Miltiadis Tentoglou,8,0.4293812272159423
Gable Steveson,Karla Borger,8,0.4293812272159423
Gable Steveson,Carlos Soler,8,0.4293812272159423
Gable Steveson,Hailey Hernandez,8,0.4293812272159423
Gable Steveson,Richard Andre Ordemann,8,0.4293812272159423
Gable Steveson,Katrina Lehis,8,0.4293812272159423
Gable Steveson,Julio Rodriguez,8,0.4293812272159423
Gable Steveson,Justyna Swiety-Ersetic,8,0.4293812272159423
Gable Steveson,Peres Jepchirchir,8,0.4293812272159423
Gable Steveson,Filippo Ganna,8,0.4293812272159423
Gable Steveson,Sena Irie,8,0.4293812272159423
Gable Steveson,Brad Tandy,8,0.4293812272159423
Gable Steveson,Jia Liu,8,0.4293812272159423
Gable Steveson,Viktor Axelsen,8,0.4293812272159423
Gable Steveson,Xie Siyi,8,0.4293812272159423
Gable Steveson,Andrew Capobianco,8,0.4293812272159423
Gable Steveson,Svetlana Kolesnichenko,8,0.4293812272159423
Gable Steveson,Alex Walsh,8,0.4293812272159423
Gable Steveson,Bronte Campbell,8,0.4293812272159423
Gable Steveson,Marie Ronningen,8,0.4293812272159423
Gable Steveson,Keni Harrison,8,0.4293812272159423
Gable Steveson,Hugues Obry,8,0.4293812272159423
Gable Steveson,Wang Chi-lin,8,0.4293812272159423
Gable Steveson,Lukas Rohan,8,0.4293812272159423
Gable Steveson,Michael Hixon,8,0.4293812272159423
Gable Steveson,Marjorie Gestring,8,0.4293812272159423
Gable Steveson,Emma McKeon,8,0.4293812272159423
Gable Steveson,Jang Woo-jin,8,0.4293812272159423
Gable Steveson,Rafael Bogaerts,8,0.4293812272159423
Gable Steveson,Sun Yiwen,8,0.4293812272159423
Gable Steveson,Bruna de Paula,8,0.4293812272159423
Gable Steveson,Helene Naess,8,0.4293812272159423
Gable Steveson,Regan Smith,8,0.4293812272159423
Gable Steveson,De Grasse,8,0.4293812272159423
Gable Steveson,Himawari Akaho,8,0.4293812272159423
Gable Steveson,Kyle Blignaut,8,0.4293812272159423
Gable Steveson,Andre De Grasse,8,0.4293812272159423
Gable Steveson,Shannon Miller,8,0.4293812272159423
Gable Steveson,Mohamed Tindouft,8,0.4293812272159423
Gable Steveson,Jasmine Camacho-Quinn,8,0.4293812272159423
Gable Steveson,Imam Khataev,8,0.4293812272159423
Gable Steveson,Pawel Kolodzinski,8,0.4293812272159423
Gable Steveson,Natalia Partyka,8,0.4293812272159423
Gable Steveson,Adrienne Lyle,8,0.4293812272159423
Gable Steveson,Denis Ablyazin,8,0.4293812272159423
Gable Steveson,Simone Consonni,8,0.4293812272159423
Gable Steveson,Anastasiya Savchuk,8,0.4293812272159423
Gable Steveson,Sergei Semenov,8,0.4293812272159423
Gable Steveson,Maksim Nedasekau,8,0.4293812272159423
Gable Steveson,Lee Yang,8,0.4293812272159423
Gable Steveson,Neha Goyal,8,0.4293812272159423
Gable Steveson,Dusan Domovic Bulut,8,0.4293812272159423
Gable Steveson,Eleanor Harvey,8,0.4293812272159423
Gable Steveson,Blake Pieroni,8,0.4293812272159423
Gable Steveson,Haleigh Washington,8,0.4293812272159423
Gable Steveson,Choi Hyo-joo,8,0.4293812272159423
Gable Steveson,Dan Gable,8,0.4293812272159423
Gable Steveson,Alberto Ginés López,8,0.4293812272159423
Gable Steveson,Saya Sakakibara,8,0.4293812272159423
Gable Steveson,Zhong Tianshi,8,0.4293812272159423
Gable Steveson,Timo Boll,8,0.4293812272159423
Gable Steveson,Hebert Sousa,8,0.4293812272159423
Gable Steveson,Adrian Gavira Collado,8,0.4293812272159423
Gable Steveson,Valarie Allman,8,0.4293812272159423
Gable Steveson,Lamont Marcell Jacobs,8,0.4293812272159423
Gable Steveson,Marta Fiedina,8,0.4293812272159423
Alessandro Velotto,Daniel Jervis,8,0.4293812272159423
Alessandro Velotto,Mercy Moim,8,0.4293812272159423
Alessandro Velotto,Miho Nonaka,8,0.4293812272159423
Alessandro Velotto,Sergey Ponomaryov,8,0.4293812272159423
Alessandro Velotto,Mykhailo Romanchuk,8,0.4293812272159423
Alessandro Velotto,Alix Klineman,8,0.4293812272159423
Alessandro Velotto,Arisa Higashino,8,0.4293812272159423
Alessandro Velotto,Jorge Ureña,8,0.4293812272159423
Alessandro Velotto,Ferguson Rotich,8,0.4293812272159423
Alessandro Velotto,Annie Lazor,8,0.4293812272159423
Alessandro Velotto,Meg Harris,8,0.4293812272159423
Alessandro Velotto,Bowen Becker,8,0.4293812272159423
Alessandro Velotto,"Armand ""Mondo"" Duplantis",8,0.4293812272159423
Alessandro Velotto,Lara González Ortega,8,0.4293812272159423
Alessandro Velotto,Raevyn Rogers,8,0.4293812272159423
Alessandro Velotto,Ryo Kiyuna,8,0.4293812272159423
Alessandro Velotto,Marcus Fernaldi Gideon,8,0.4293812272159423
Alessandro Velotto,David Belyavskiy,8,0.4293812272159423
Alessandro Velotto,Hou Zhihui,8,0.4293812272159423
Alessandro Velotto,Apriyani Rahayu,8,0.4293812272159423
Alessandro Velotto,Lilia Akhaimova,8,0.4293812272159423
Alessandro Velotto,Kaylene Corbett,8,0.4293812272159423
Alessandro Velotto,Milan Aleksić,8,0.4293812272159423
Alessandro Velotto,Muhammad Shah Firdaus Sahrom,8,0.4293812272159423
Alessandro Velotto,Evangelia Papazoglou,8,0.4293812272159423
Alessandro Velotto,Frazer Clarke,8,0.4293812272159423
Alessandro Velotto,Lukasz Przybytek,8,0.4293812272159423
Alessandro Velotto,Viktoria Listunova,8,0.4293812272159423
Alessandro Velotto,Jason Kenny,8,0.4293812272159423
Alessandro Velotto,Diana Taurasi,8,0.4293812272159423
Alessandro Velotto,Julia Sude,8,0.4293812272159423
Alessandro Velotto,Cristina Chirichella,8,0.4293812272159423
Alessandro Velotto,Sofya Velikaya,8,0.4293812272159423
Alessandro Velotto,Flora Pasztor,8,0.4293812272159423
Alessandro Velotto,Zhang Changning,8,0.4293812272159423
Alessandro Velotto,Alberto Gaitero Martin,8,0.4293812272159423
Alessandro Velotto,Jiri Prskavec,8,0.4293812272159423
Alessandro Velotto,Mickael Mawem,8,0.4293812272159423
Alessandro Velotto,Ana Paula Rodrigues Belo,8,0.4293812272159423
Alessandro Velotto,Huang Dongping,8,0.4293812272159423
Alessandro Velotto,Gregorio Paltrinieri,8,0.4293812272159423
Alessandro Velotto,Luis Javier Mosquera Lozano,8,0.4293812272159423
Alessandro Velotto,OlympicsJill Biden,6,0.4313369744630473
Alessandro Velotto,Florian Wellbrock,8,0.4293812272159423
Alessandro Velotto,Atsunori Inaba,8,0.4293812272159423
Alessandro Velotto,Gustavo Nunez,8,0.4293812272159423
Alessandro Velotto,Mohamed Hammed,8,0.4293812272159423
Alessandro Velotto,Firdovsi Farzaliyev,8,0.4293812272159423
Alessandro Velotto,Tomokazu Harimoto,8,0.4293812272159423
Alessandro Velotto,Nikola Dedović,8,0.4293812272159423
Alessandro Velotto,Lorenzo Zazzeri,8,0.4293812272159423
Alessandro Velotto,Edgar Cheung,8,0.4293812272159423
Alessandro Velotto,Jessica Learmonth,8,0.4293812272159423
Alessandro Velotto,Svetlana Romashina,8,0.4293812272159423
Alessandro Velotto,Adam Ondra,8,0.4293812272159423
Alessandro Velotto,Tatjana Schoenmaker,8,0.4293812272159423
Alessandro Velotto,Isaiah Jewett,8,0.4293812272159423
Alessandro Velotto,Oleksandr Khyzhniak,8,0.4293812272159423
Alessandro Velotto,Rikuya Hoshino,8,0.4293812272159423
Alessandro Velotto,Stanislav Pozdniakov,8,0.4293812272159423
Alessandro Velotto,Meisam Salehi,8,0.4293812272159423
Alessandro Velotto,Koki Saito,8,0.4293812272159423
Alessandro Velotto,OlympicsLydia Jacoby's,5,0.4227282431847579
Alessandro Velotto,Eray Samdan,8,0.4293812272159423
Alessandro Velotto,Kevin Sanjaya Sukamuljo,8,0.4293812272159423
Alessandro Velotto,Humberto Mansilla,8,0.4293812272159423
Alessandro Velotto,Zach Apple,8,0.4293812272159423
Alessandro Velotto,Bekzad Nurdauletov,8,0.4293812272159423
Alessandro Velotto,Kelsey Plum,8,0.4293812272159423
Alessandro Velotto,Dallas Escobedo,8,0.4293812272159423
Alessandro Velotto,Park Hae-min,8,0.4293812272159423
Alessandro Velotto,Katie McLaughlin,8,0.4293812272159423
Alessandro Velotto,Zheng Saisai,8,0.4293812272159423
Alessandro Velotto,Katinka Hosszú,8,0.4293812272159423
Alessandro Velotto,Mourad Aliev,8,0.4293812272159423
Alessandro Velotto,Sorribes Tormo,8,0.4293812272159423
Alessandro Velotto,Artur Dalaloyan,8,0.4293812272159423
Alessandro Velotto,Greysia Polii,8,0.4293812272159423
Alessandro Velotto,Georgii Zantaraia,8,0.4293812272159423
Alessandro Velotto,Reika Utsugi,8,0.4293812272159423
Alessandro Velotto,Bruce Springsteen,8,0.4293812272159423
Alessandro Velotto,Joana Heidrich,8,0.4293812272159423
Alessandro Velotto,Julia Grosso,8,0.4293812272159423
Alessandro Velotto,Yulimar Rojas,8,0.4293812272159423
Alessandro Velotto,Anouk Vergé-Dépré,8,0.4293812272159423
Alessandro Velotto,Sun Yingsha,8,0.4293812272159423
Alessandro Velotto,Lilly King,8,0.4293812272159423
Alessandro Velotto,Sarah Sponcil,8,0.4293812272159423
Alessandro Velotto,Miltiadis Tentoglou,8,0.4293812272159423
Alessandro Velotto,Karla Borger,8,0.4293812272159423
Alessandro Velotto,Carlos Soler,8,0.4293812272159423
Alessandro Velotto,Hailey Hernandez,8,0.4293812272159423
Alessandro Velotto,Richard Andre Ordemann,8,0.4293812272159423
Alessandro Velotto,Katrina Lehis,8,0.4293812272159423
Alessandro Velotto,Julio Rodriguez,8,0.4293812272159423
Alessandro Velotto,Justyna Swiety-Ersetic,8,0.4293812272159423
Alessandro Velotto,Peres Jepchirchir,8,0.4293812272159423
Alessandro Velotto,Filippo Ganna,8,0.4293812272159423
Alessandro Velotto,Sena Irie,8,0.4293812272159423
Alessandro Velotto,Brad Tandy,8,0.4293812272159423
Alessandro Velotto,Jia Liu,8,0.4293812272159423
Alessandro Velotto,Viktor Axelsen,8,0.4293812272159423
Alessandro Velotto,Xie Siyi,8,0.4293812272159423
Alessandro Velotto,Andrew Capobianco,8,0.4293812272159423
Alessandro Velotto,Svetlana Kolesnichenko,8,0.4293812272159423
Alessandro Velotto,Alex Walsh,8,0.4293812272159423
Alessandro Velotto,Bronte Campbell,8,0.4293812272159423
Alessandro Velotto,Marie Ronningen,8,0.4293812272159423
Alessandro Velotto,Keni Harrison,8,0.4293812272159423
Alessandro Velotto,Hugues Obry,8,0.4293812272159423
Alessandro Velotto,Wang Chi-lin,8,0.4293812272159423
Alessandro Velotto,Lukas Rohan,8,0.4293812272159423
Alessandro Velotto,Michael Hixon,8,0.4293812272159423
Alessandro Velotto,Marjorie Gestring,8,0.4293812272159423
Alessandro Velotto,Emma McKeon,8,0.4293812272159423
Alessandro Velotto,Jang Woo-jin,8,0.4293812272159423
Alessandro Velotto,Rafael Bogaerts,8,0.4293812272159423
Alessandro Velotto,Sun Yiwen,8,0.4293812272159423
Alessandro Velotto,Bruna de Paula,8,0.4293812272159423
Alessandro Velotto,Helene Naess,8,0.4293812272159423
Alessandro Velotto,Regan Smith,8,0.4293812272159423
Alessandro Velotto,De Grasse,8,0.4293812272159423
Alessandro Velotto,Himawari Akaho,8,0.4293812272159423
Alessandro Velotto,Kyle Blignaut,8,0.4293812272159423
Alessandro Velotto,Andre De Grasse,8,0.4293812272159423
Alessandro Velotto,Shannon Miller,8,0.4293812272159423
Alessandro Velotto,Mohamed Tindouft,8,0.4293812272159423
Alessandro Velotto,Jasmine Camacho-Quinn,8,0.4293812272159423
Alessandro Velotto,Imam Khataev,8,0.4293812272159423
Alessandro Velotto,Pawel Kolodzinski,8,0.4293812272159423
Alessandro Velotto,Natalia Partyka,8,0.4293812272159423
Alessandro Velotto,Adrienne Lyle,8,0.4293812272159423
Alessandro Velotto,Denis Ablyazin,8,0.4293812272159423
Alessandro Velotto,Simone Consonni,8,0.4293812272159423
Alessandro Velotto,Anastasiya Savchuk,8,0.4293812272159423
Alessandro Velotto,Sergei Semenov,8,0.4293812272159423
Alessandro Velotto,Maksim Nedasekau,8,0.4293812272159423
Alessandro Velotto,Lee Yang,8,0.4293812272159423
Alessandro Velotto,Neha Goyal,8,0.4293812272159423
Alessandro Velotto,Dusan Domovic Bulut,8,0.4293812272159423
Alessandro Velotto,Eleanor Harvey,8,0.4293812272159423
Alessandro Velotto,Blake Pieroni,8,0.4293812272159423
Alessandro Velotto,Haleigh Washington,8,0.4293812272159423
Alessandro Velotto,Choi Hyo-joo,8,0.4293812272159423
Alessandro Velotto,Dan Gable,8,0.4293812272159423
Alessandro Velotto,Alberto Ginés López,8,0.4293812272159423
Alessandro Velotto,Saya Sakakibara,8,0.4293812272159423
Alessandro Velotto,Zhong Tianshi,8,0.4293812272159423
Alessandro Velotto,Timo Boll,8,0.4293812272159423
Alessandro Velotto,Hebert Sousa,8,0.4293812272159423
Alessandro Velotto,Adrian Gavira Collado,8,0.4293812272159423
Alessandro Velotto,Valarie Allman,8,0.4293812272159423
Alessandro Velotto,Lamont Marcell Jacobs,8,0.4293812272159423
Alessandro Velotto,Marta Fiedina,8,0.4293812272159423
Daniel Jervis,Mercy Moim,8,0.4293812272159423
Daniel Jervis,Miho Nonaka,8,0.4293812272159423
Daniel Jervis,Sergey Ponomaryov,8,0.4293812272159423
Daniel Jervis,Mykhailo Romanchuk,8,0.4293812272159423
Daniel Jervis,Alix Klineman,8,0.4293812272159423
Daniel Jervis,Arisa Higashino,8,0.4293812272159423
Daniel Jervis,Jorge Ureña,8,0.4293812272159423
Daniel Jervis,Ferguson Rotich,8,0.4293812272159423
Daniel Jervis,Annie Lazor,8,0.4293812272159423
Daniel Jervis,Meg Harris,8,0.4293812272159423
Daniel Jervis,Bowen Becker,8,0.4293812272159423
Daniel Jervis,"Armand ""Mondo"" Duplantis",8,0.4293812272159423
Daniel Jervis,Lara González Ortega,8,0.4293812272159423
Daniel Jervis,Raevyn Rogers,8,0.4293812272159423
Daniel Jervis,Ryo Kiyuna,8,0.4293812272159423
Daniel Jervis,Marcus Fernaldi Gideon,8,0.4293812272159423
Daniel Jervis,David Belyavskiy,8,0.4293812272159423
Daniel Jervis,Hou Zhihui,8,0.4293812272159423
Daniel Jervis,Apriyani Rahayu,8,0.4293812272159423
Daniel Jervis,Lilia Akhaimova,8,0.4293812272159423
Daniel Jervis,Kaylene Corbett,8,0.4293812272159423
Daniel Jervis,Milan Aleksić,8,0.4293812272159423
Daniel Jervis,Muhammad Shah Firdaus Sahrom,8,0.4293812272159423
Daniel Jervis,Evangelia Papazoglou,8,0.4293812272159423
Daniel Jervis,Frazer Clarke,8,0.4293812272159423
Daniel Jervis,Lukasz Przybytek,8,0.4293812272159423
Daniel Jervis,Viktoria Listunova,8,0.4293812272159423
Daniel Jervis,Jason Kenny,8,0.4293812272159423
Daniel Jervis,Diana Taurasi,8,0.4293812272159423
Daniel Jervis,Julia Sude,8,0.4293812272159423
Daniel Jervis,Cristina Chirichella,8,0.4293812272159423
Daniel Jervis,Sofya Velikaya,8,0.4293812272159423
Daniel Jervis,Flora Pasztor,8,0.4293812272159423
Daniel Jervis,Zhang Changning,8,0.4293812272159423
Daniel Jervis,Alberto Gaitero Martin,8,0.4293812272159423
Daniel Jervis,Jiri Prskavec,8,0.4293812272159423
Daniel Jervis,Mickael Mawem,8,0.4293812272159423
Daniel Jervis,Ana Paula Rodrigues Belo,8,0.4293812272159423
Daniel Jervis,Huang Dongping,8,0.4293812272159423
Daniel Jervis,Gregorio Paltrinieri,8,0.4293812272159423
Daniel Jervis,Luis Javier Mosquera Lozano,8,0.4293812272159423
Daniel Jervis,OlympicsJill Biden,6,0.4313369744630473
Daniel Jervis,Florian Wellbrock,8,0.4293812272159423
Daniel Jervis,Atsunori Inaba,8,0.4293812272159423
Daniel Jervis,Gustavo Nunez,8,0.4293812272159423
Daniel Jervis,Mohamed Hammed,8,0.4293812272159423
Daniel Jervis,Firdovsi Farzaliyev,8,0.4293812272159423
Daniel Jervis,Tomokazu Harimoto,8,0.4293812272159423
Daniel Jervis,Nikola Dedović,8,0.4293812272159423
Daniel Jervis,Lorenzo Zazzeri,8,0.4293812272159423
Daniel Jervis,Edgar Cheung,8,0.4293812272159423
Daniel Jervis,Jessica Learmonth,8,0.4293812272159423
Daniel Jervis,Svetlana Romashina,8,0.4293812272159423
Daniel Jervis,Adam Ondra,8,0.4293812272159423
Daniel Jervis,Tatjana Schoenmaker,8,0.4293812272159423
Daniel Jervis,Isaiah Jewett,8,0.4293812272159423
Daniel Jervis,Oleksandr Khyzhniak,8,0.4293812272159423
Daniel Jervis,Rikuya Hoshino,8,0.4293812272159423
